ID,locality,zipcode,Building condition,Price,Kitchen type,Living area,Furnished,Surface of the plot,Number of frontages,Swimming pool,Bedrooms,Garden,Garden surface,Terrace,Terrace surface,Type of property
10274275,tilff,4130,To renovate,370000,Semi equipped,273 m² square meters,No,1121 m² square meters,4,None,4,Yes,848 m² square meters,None,0,House
10052753,anderlecht,1070,To renovate,375000,None,156 m² square meters,No,278 m² square meters,2,None,3,Yes,140 m² square meters,Yes,0,House
10280209,braine-lalleud,1420,Good,375000,USA installed,151 m² square meters,No,140 m² square meters,2,No,3,None,0,Yes,9 m² square meters,House
10303905,molenbeek-saint-jean,1080,To be done up,379000,USA hyper equipped,250 m² square meters,No,100 m² square meters,2,No,4,None,0,Yes,0,House
10227455,rixensart,1330,To be done up,379000,Semi equipped,120 m² square meters,No,489 m² square meters,4,None,3,Yes,400 m² square meters,Yes,0,House
10217930,oreye,4360,As new,380000,Not installed,220 m² square meters,No,1000 m² square meters,3,None,3,Yes,400 m² square meters,Yes,260 m² square meters,House
10262051,pont-a-celles,6230,As new,390000,Installed,185 m² square meters,No,1028 m² square meters,4,No,3,Yes,850 m² square meters,Yes,0,House
10252930,liberchies,6238,As new,390000,Installed,185 m² square meters,No,1028 m² square meters,4,No,3,Yes,850 m² square meters,Yes,0,House
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
10332917,herentals,2200,To renovate,220000,Installed,103 m² square meters,No,250 m² square meters,2,None,3,Yes,0,Yes,0,House
10263478,ardooie,8850,Just renovated,260000,None,155 m² square meters,None,269 m² square meters,0,No,3,Yes,0,Yes,0,House
10332913,sint-lenaarts,2960,Good,479900,None,135 m² square meters,No,1040 m² square meters,4,None,3,None,0,None,0,House
10332909,turnhout,2300,NaN,312475,Installed,117 m² square meters,No,0,2,None,2,None,0,Yes,17 m² square meters,Apartment
10332908,turnhout,2300,NaN,270000,Installed,113 m² square meters,No,0,2,None,2,None,0,Yes,23 m² square meters,Apartment
10201255,neder-over-heembeek,1120,Good,395000,Installed,120 m² square meters,No,217 m² square meters,2,None,3,Yes,150 m² square meters,Yes,2 m² square meters,House
10062955,chaudfontaine-beaufays,4052,Good,395000,Installed,203 m² square meters,No,712 m² square meters,4,None,4,Yes,600 m² square meters,Yes,20 m² square meters,House
10165299,hamme,9220,Good,395000,Hyper equipped,230 m² square meters,No,257 m² square meters,2,None,3,None,0,Yes,0,House
10163547,hamme,9220,Good,395000,Hyper equipped,230 m² square meters,No,257 m² square meters,2,None,3,Yes,0,Yes,0,House
9964892,corroy-le-grand,1325,Good,399000,Installed,125 m² square meters,No,866 m² square meters,4,None,3,Yes,766 m² square meters,Yes,10 m² square meters,House
10273766,bruxelles,1020,Good,420000,Hyper equipped,242 m² square meters,No,187 m² square meters,2,None,4,Yes,119 m² square meters,Yes,20 m² square meters,House
10201440,braine-lalleud,1420,Good,425000,Installed,207 m² square meters,None,344 m² square meters,3,None,4,Yes,275 m² square meters,Yes,25 m² square meters,House
10260726,outrijve,8582,To renovate,425000,Semi equipped,150 m² square meters,No,8739 m² square meters,4,None,3,None,0,Yes,0,House
10292630,maldegem,9990,Good,425000,USA hyper equipped,150 m² square meters,No,590 m² square meters,4,No,3,Yes,400 m² square meters,Yes,40 m² square meters,House
10283415,flobecq,7880,Good,435000,Installed,215 m² square meters,No,1160 m² square meters,4,None,3,None,0,Yes,0,House
10276976,anderlecht,1070,Good,439000,Hyper equipped,162 m² square meters,No,180 m² square meters,2,No,5,Yes,122 m² square meters,Yes,28 m² square meters,House
10165619,lippelo,2890,Good,444000,Hyper equipped,371 m² square meters,No,460 m² square meters,3,None,5,Yes,0,Yes,30 m² square meters,House
10252335,woluwe-saint-pierre,1150,Good,450000,USA installed,110 m² square meters,No,97 m² square meters,2,None,3,None,0,Yes,25 m² square meters,House
10037638,woluwe-saint-lambert,1200,Good,460000,Semi equipped,160 m² square meters,No,160 m² square meters,2,None,1,None,0,Yes,2 m² square meters,House
10292966,waterloo,1410,Good,460000,Installed,165 m² square meters,No,311 m² square meters,2,None,4,Yes,0,Yes,48 m² square meters,House
10213449,brussels,1000,As new,465000,Hyper equipped,180 m² square meters,No,112 m² square meters,2,No,4,Yes,35 m² square meters,Yes,10 m² square meters,Apartment
10213448,schaerbeek,1030,As new,465000,Hyper equipped,180 m² square meters,No,112 m² square meters,2,No,4,Yes,35 m² square meters,Yes,10 m² square meters,Apartment
10213447,schaerbeek,1030,As new,465000,Hyper equipped,180 m² square meters,No,112 m² square meters,2,No,4,Yes,35 m² square meters,Yes,10 m² square meters,House
10094760,grez-doiceau,1390,To renovate,475000,Semi equipped,180 m² square meters,No,1883 m² square meters,4,No,5,Yes,1748 m² square meters,Yes,48 m² square meters,House
10057683,roosdaal,1760,Good,485000,Hyper equipped,377 m² square meters,No,975 m² square meters,3,No,5,None,0,Yes,0,House
9917005,juprelle,4450,As new,485000,None,370 m² square meters,No,1068 m² square meters,4,None,6,Yes,550 m² square meters,Yes,32 m² square meters,House
10042525,torhout,8820,Good,489000,Hyper equipped,283 m² square meters,No,429 m² square meters,2,No,3,Yes,90 m² square meters,None,0,Mansion
9995395,schaerbeek,1030,To be done up,495000,Not installed,275 m² square meters,No,125 m² square meters,2,None,6,Yes,25 m² square meters,Yes,15 m² square meters,Apartment
10272657,evere,1140,Good,495000,Installed,160 m² square meters,No,120 m² square meters,3,No,3,Yes,50 m² square meters,Yes,18 m² square meters,House
10272640,dilbeek,1700,As new,495000,USA hyper equipped,176 m² square meters,None,184 m² square meters,3,No,3,None,0,Yes,24 m² square meters,House
10194284,vilvoorde,1800,As new,495000,Hyper equipped,168 m² square meters,None,329 m² square meters,3,No,3,Yes,200 m² square meters,Yes,16 m² square meters,House
10149158,kortenberg,3070,Good,495000,USA hyper equipped,208 m² square meters,No,187 m² square meters,3,No,5,Yes,70 m² square meters,Yes,65 m² square meters,House
10256877,blegny-saive,4671,To renovate,495000,Not installed,282 m² square meters,No,2200 m² square meters,4,No,8,None,0,Yes,0,House
10216222,molenbeek-saint-jean,1080,To renovate,499000,Not installed,360 m² square meters,No,316 m² square meters,2,None,2,None,0,None,0,House
10211703,donceel,4357,Good,500000,Installed,230 m² square meters,No,390 m² square meters,3,None,5,Yes,250 m² square meters,Yes,50 m² square meters,House
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
10332917,herentals,2200,To renovate,220000,Installed,103 m² square meters,No,250 m² square meters,2,None,3,Yes,0,Yes,0,House
10263478,ardooie,8850,Just renovated,260000,None,155 m² square meters,None,269 m² square meters,0,No,3,Yes,0,Yes,0,House
10332913,sint-lenaarts,2960,Good,479900,None,135 m² square meters,No,1040 m² square meters,4,None,3,None,0,None,0,House
10332909,turnhout,2300,NaN,312475,Installed,117 m² square meters,No,0,2,None,2,None,0,Yes,17 m² square meters,Apartment
10332908,turnhout,2300,NaN,270000,Installed,113 m² square meters,No,0,2,None,2,None,0,Yes,23 m² square meters,Apartment
10104723,woluwe-saint-lambert,1200,To renovate,520000,Hyper equipped,358 m² square meters,No,196 m² square meters,2,No,4,None,0,Yes,40 m² square meters,House
10178194,scherpenheuvel-zichem,3270,Good,520000,Hyper equipped,168 m² square meters,No,1520 m² square meters,4,No,3,None,0,Yes,0,House
9470377,forest,1190,To be done up,525000,Semi equipped,230 m² square meters,No,200 m² square meters,2,None,4,Yes,120 m² square meters,Yes,6 m² square meters,House
10178078,woluwe-saint-lambert,1200,As new,525000,Hyper equipped,117 m² square meters,No,310 m² square meters,3,No,3,Yes,170 m² square meters,Yes,2 m² square meters,House
10276702,putte,2580,As new,525000,USA hyper equipped,260 m² square meters,None,898 m² square meters,4,No,3,None,0,Yes,0,House
10176719,woluwe-saint-pierre,1150,Good,545000,Installed,140 m² square meters,No,250 m² square meters,3,None,3,Yes,100 m² square meters,Yes,10 m² square meters,House
10250631,landen,3400,As new,579000,Hyper equipped,403 m² square meters,No,564 m² square meters,3,Yes,6,None,0,Yes,60 m² square meters,House
10129206,berchem-sainte-agathe,1082,As new,595000,Hyper equipped,313 m² square meters,No,270 m² square meters,3,Yes,4,Yes,155 m² square meters,Yes,60 m² square meters,House
10235872,wavre-bierges,1301,As new,595000,Hyper equipped,183 m² square meters,No,1325 m² square meters,4,No,3,Yes,500 m² square meters,Yes,30 m² square meters,House
10287693,waterloo,1410,Good,595000,Hyper equipped,153 m² square meters,No,720 m² square meters,4,None,3,Yes,0,Yes,0,House
10241511,kraainem,1950,Good,595000,USA hyper equipped,205 m² square meters,No,135 m² square meters,2,None,5,None,0,Yes,20 m² square meters,House
10284597,heule,8501,As new,595000,Installed,175 m² square meters,Yes,745 m² square meters,4,None,3,None,0,Yes,0,House
10142944,etterbeek,1040,Good,600000,Installed,190 m² square meters,No,120 m² square meters,2,No,5,Yes,50 m² square meters,Yes,15 m² square meters,House
10292495,schaerbeek,1030,To be done up,625000,Not installed,303 m² square meters,No,160 m² square meters,2,None,5,Yes,50 m² square meters,Yes,1 m² square meter,Apartment
10080317,anderlecht,1070,To renovate,645000,Not installed,320 m² square meters,No,320 m² square meters,2,No,4,None,0,Yes,4 m² square meters,House
10107766,wezembeek-oppem,1970,To renovate,645000,Installed,190 m² square meters,No,709 m² square meters,4,None,3,Yes,350 m² square meters,Yes,0,House
10139841,auderghem,1160,To be done up,649000,Not installed,219 m² square meters,No,135 m² square meters,2,No,3,Yes,36 m² square meters,Yes,25 m² square meters,House
10157542,woluwe-saint-pierre,1150,Good,675000,Semi equipped,155 m² square meters,No,243 m² square meters,3,None,4,Yes,100 m² square meters,None,0,House
10209372,herent,3020,Good,695000,Installed,200 m² square meters,No,630 m² square meters,4,None,3,Yes,0,Yes,0,House
10267317,woluwe-saint-lambert,1200,As new,720000,USA hyper equipped,155 m² square meters,No,411 m² square meters,2,None,4,Yes,312 m² square meters,Yes,7 m² square meters,House
10020602,anderlecht,1070,Good,745000,Installed,270 m² square meters,None,490 m² square meters,2,None,5,None,0,Yes,0,Apartment
10158359,schaerbeek,1030,To be done up,750000,None,270 m² square meters,No,282 m² square meters,2,None,6,Yes,110 m² square meters,Yes,20 m² square meters,House
10065388,woluwe-saint-pierre,1150,Good,750000,Hyper equipped,200 m² square meters,No,210 m² square meters,2,No,4,Yes,85 m² square meters,Yes,20 m² square meters,House
10189628,woluwe-saint-pierre,1150,Good,795000,Hyper equipped,190 m² square meters,No,311 m² square meters,3,No,3,Yes,145 m² square meters,Yes,20 m² square meters,House
10082533,woluwe-saint-pierre,1150,Good,795000,Hyper equipped,200 m² square meters,No,360 m² square meters,3,No,5,Yes,150 m² square meters,Yes,11 m² square meters,House
10287879,waterloo,1410,As new,795000,Hyper equipped,190 m² square meters,No,1006 m² square meters,4,Yes,4,Yes,0,Yes,150 m² square meters,House
10287869,braine-lalleud,1420,As new,795000,Hyper equipped,190 m² square meters,No,1006 m² square meters,4,Yes,4,Yes,0,Yes,150 m² square meters,House
10082532,kraainem,1950,Good,795000,Hyper equipped,200 m² square meters,No,360 m² square meters,3,No,5,Yes,150 m² square meters,Yes,11 m² square meters,House
10297740,gent,9000,Good,798500,USA hyper equipped,226 m² square meters,No,75 m² square meters,2,No,3,None,0,Yes,28 m² square meters,House
10265900,woluwe-saint-pierre,1150,To renovate,825000,Semi equipped,200 m² square meters,No,605 m² square meters,4,None,4,Yes,210 m² square meters,Yes,20 m² square meters,House
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
10332917,herentals,2200,To renovate,220000,Installed,103 m² square meters,No,250 m² square meters,2,None,3,Yes,0,Yes,0,House
10263478,ardooie,8850,Just renovated,260000,None,155 m² square meters,None,269 m² square meters,0,No,3,Yes,0,Yes,0,House
10332913,sint-lenaarts,2960,Good,479900,None,135 m² square meters,No,1040 m² square meters,4,None,3,None,0,None,0,House
10332909,turnhout,2300,NaN,312475,Installed,117 m² square meters,No,0,2,None,2,None,0,Yes,17 m² square meters,Apartment
10332908,turnhout,2300,NaN,270000,Installed,113 m² square meters,No,0,2,None,2,None,0,Yes,23 m² square meters,Apartment
10272645,woluwe-saint-lambert,1200,As new,845000,USA semi equipped,220 m² square meters,No,210 m² square meters,2,No,4,Yes,117 m² square meters,Yes,12 m² square meters,House
10187222,ixelles,1050,To renovate,849000,Not installed,280 m² square meters,No,125 m² square meters,2,None,5,Yes,50 m² square meters,Yes,15 m² square meters,Apartment
10279043,rixensart,1332,To renovate,850000,Semi equipped,350 m² square meters,No,882 m² square meters,4,None,4,Yes,750 m² square meters,Yes,25 m² square meters,House
9881807,forest,1190,To renovate,895000,None,480 m² square meters,No,330 m² square meters,2,None,6,Yes,90 m² square meters,Yes,30 m² square meters,House
10287915,waterloo,1410,Good,895000,Hyper equipped,362 m² square meters,No,2166 m² square meters,4,None,5,Yes,0,Yes,60 m² square meters,House
10029513,wavre-bierges,1301,Good,900000,Hyper equipped,255 m² square meters,No,1500 m² square meters,4,No,5,Yes,1500 m² square meters,Yes,100 m² square meters,House
10009462,schaerbeek,1030,As new,930000,Not installed,450 m² square meters,No,155 m² square meters,2,No,5,Yes,45 m² square meters,Yes,2 m² square meters,Apartment
10060997,rixensart,1330,As new,945000,USA hyper equipped,300 m² square meters,No,1110 m² square meters,4,Yes,3,Yes,500 m² square meters,Yes,0,House
10259193,uccle,1180,As new,950000,Hyper equipped,175 m² square meters,No,200 m² square meters,3,No,5,None,0,Yes,0,House
10182881,woluwe-saint-pierre,1150,Good,990000,Semi equipped,215 m² square meters,No,630 m² square meters,4,No,5,Yes,228 m² square meters,Yes,24 m² square meters,House
10065434,bruxelles,1000,Good,995000,USA installed,280 m² square meters,No,345 m² square meters,3,No,6,Yes,250 m² square meters,Yes,0,House
10232896,wezembeek-oppem,1970,As new,995000,Hyper equipped,260 m² square meters,No,590 m² square meters,4,No,4,Yes,300 m² square meters,Yes,30 m² square meters,House
10235755,knokke-heist,8300,As new,1050000,USA hyper equipped,170 m² square meters,Yes,237 m² square meters,3,No,3,Yes,237 m² square meters,Yes,0,House
10207884,namur,5000,As new,1090000,None,350 m² square meters,No,2300 m² square meters,4,Yes,4,None,0,Yes,0,House
9402335,bruxelles,1000,Just renovated,1200000,Installed,568 m² square meters,No,196 m² square meters,2,None,3,None,0,None,0,House
9714663,uccle,1180,To renovate,1290000,Semi equipped,307 m² square meters,No,780 m² square meters,4,No,5,Yes,500 m² square meters,Yes,0,House
10124091,etterbeek,1040,To renovate,1350000,Installed,355 m² square meters,No,3 m² square meters,2,None,9,Yes,80 m² square meters,Yes,0,House
9634455,uccle,1180,Just renovated,1390000,USA hyper equipped,300 m² square meters,No,590 m² square meters,4,No,5,Yes,500 m² square meters,Yes,30 m² square meters,House
10130217,kraainem,1950,Good,1400000,USA installed,450 m² square meters,None,873 m² square meters,4,No,6,Yes,550 m² square meters,Yes,0,House
10196429,tervuren,3080,Good,1450000,USA hyper equipped,520 m² square meters,No,4000 m² square meters,4,Yes,5,None,0,Yes,0,House
10280070,auderghem,1160,As new,1490000,Hyper equipped,270 m² square meters,No,486 m² square meters,3,No,4,Yes,200 m² square meters,Yes,30 m² square meters,House
10170027,uccle,1180,As new,1490000,None,285 m² square meters,No,639 m² square meters,4,No,5,None,0,Yes,0,House
10290838,schaerbeek,1030,To renovate,1495000,None,700 m² square meters,No,1050 m² square meters,2,None,9,Yes,715 m² square meters,Yes,6 m² square meters,House
10119549,neder-over-heembeek-(bru.),1120,To renovate,1500000,None,600 m² square meters,No,252 m² square meters,3,None,12,None,0,Yes,33 m² square meters,Apartment
10292932,halle,1500,As new,1795000,Hyper equipped,530 m² square meters,No,4202 m² square meters,4,Yes,4,Yes,0,Yes,0,House
10292937,enghien,7850,As new,1795000,Hyper equipped,530 m² square meters,No,4202 m² square meters,4,Yes,4,Yes,0,Yes,0,House
10127280,ixelles,1050,As new,1960000,Hyper equipped,509 m² square meters,No,300 m² square meters,2,No,6,Yes,200 m² square meters,Yes,50 m² square meters,House
9723409,knokke-heist-knokke,8300,As new,2145000,Hyper equipped,263 m² square meters,No,683 m² square meters,4,No,5,None,0,Yes,0,House
9764350,gavere,9890,As new,2295000,Hyper equipped,759 m² square meters,No,3348 m² square meters,4,None,5,Yes,1800 m² square meters,Yes,28 m² square meters,House
9524661,ixelles,1050,Good,3200000,Installed,1350 m² square meters,No,490 m² square meters,2,No,1,None,0,Yes,0,Apartment
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
10332917,herentals,2200,To renovate,220000,Installed,103 m² square meters,No,250 m² square meters,2,None,3,Yes,0,Yes,0,House
10263478,ardooie,8850,Just renovated,260000,None,155 m² square meters,None,269 m² square meters,0,No,3,Yes,0,Yes,0,House
10332913,sint-lenaarts,2960,Good,479900,None,135 m² square meters,No,1040 m² square meters,4,None,3,None,0,None,0,House
10332909,turnhout,2300,NaN,312475,Installed,117 m² square meters,No,0,2,None,2,None,0,Yes,17 m² square meters,Apartment
10332908,turnhout,2300,NaN,270000,Installed,113 m² square meters,No,0,2,None,2,None,0,Yes,23 m² square meters,Apartment
10312242,avelgem,8580,To renovate,189000,Semi equipped,135 m² square meters,No,240 m² square meters,3,None,3,None,0,Yes,0,House
10311799,ruisbroek,1601,Good,495000,Hyper equipped,196 m² square meters,No,330 m² square meters,2,None,3,None,0,Yes,0,House
10231045,leglise-traimont,6860,As new,279900,USA hyper equipped,121 m² square meters,No,1518 m² square meters,3,None,3,Yes,99 m² square meters,Yes,26 m² square meters,House
10315320,ranst,2520,Good,379500,Hyper equipped,180 m² square meters,No,480 m² square meters,4,No,2,Yes,389 m² square meters,Yes,21 m² square meters,House
10194192,uccle,1180,As new,819500,USA hyper equipped,269 m² square meters,No,319 m² square meters,3,No,3,Yes,215 m² square meters,Yes,28 m² square meters,House
10214039,uccle,1180,As new,824000,USA hyper equipped,283 m² square meters,No,206 m² square meters,2,No,5,Yes,85 m² square meters,Yes,51 m² square meters,House
10321180,crisnee,4367,To renovate,165000,Not installed,225 m² square meters,No,176 m² square meters,3,None,4,Yes,35 m² square meters,Yes,16 m² square meters,House
10321184,seraing,4100,Just renovated,179000,Installed,90 m² square meters,No,211 m² square meters,3,None,3,Yes,40 m² square meters,Yes,20 m² square meters,House
10209121,olne,4877,To renovate,215000,Not installed,170 m² square meters,No,348 m² square meters,2,No,4,Yes,140 m² square meters,None,0,House
10321554,vielsalm,6690,Good,230000,None,150 m² square meters,None,211 m² square meters,4,None,3,Yes,147 m² square meters,Yes,0,House
10321429,ronse,9600,Good,249500,Hyper equipped,210 m² square meters,No,253 m² square meters,2,None,4,Yes,150 m² square meters,Yes,30 m² square meters,House
10321383,pont-a-celles,6230,As new,290000,USA installed,120 m² square meters,No,400 m² square meters,3,No,3,None,0,Yes,25 m² square meters,House
10323196,koersel,3582,Good,395000,Installed,375 m² square meters,No,785 m² square meters,4,Yes,3,Yes,0,None,0,House
10323191,koersel,3582,Good,395000,Installed,375 m² square meters,No,785 m² square meters,4,Yes,3,Yes,0,None,0,House
10311422,aubange,6790,As new,465000,Hyper equipped,185 m² square meters,No,372 m² square meters,3,None,3,Yes,250 m² square meters,Yes,0,House
10323251,brecht,2960,Good,475000,Installed,124 m² square meters,No,485 m² square meters,4,None,2,Yes,351 m² square meters,None,0,House
10321372,blanmont-(chastre),1450,To be done up,499000,USA installed,170 m² square meters,No,1194 m² square meters,4,None,4,Yes,1194 m² square meters,Yes,0,House
10322602,sint-genesius-rode,1640,To be done up,648000,Installed,211 m² square meters,No,765 m² square meters,4,None,3,None,0,Yes,0,House
10322601,beersel,1650,To be done up,648000,Installed,211 m² square meters,No,765 m² square meters,4,None,3,None,0,Yes,0,House
10321300,chaumont-gistoux,1325,Good,650000,USA installed,224 m² square meters,No,5477 m² square meters,4,None,4,Yes,5477 m² square meters,Yes,0,House
10322143,wezembeek-oppem,1970,To renovate,735000,Installed,250 m² square meters,No,0,4,None,4,None,0,Yes,0,House
10317834,bonheiden,2820,NaN,850000,Installed,230 m² square meters,No,445 m² square meters,3,Yes,5,None,0,Yes,12 m² square meters,House
10319616,wachtebeke,9185,As new,175000,Installed,73 m² square meters,No,975 m² square meters,4,None,2,Yes,880 m² square meters,Yes,15 m² square meters,House
10318858,oudenaarde,9700,To renovate,249500,Not installed,350 m² square meters,No,833 m² square meters,3,No,4,Yes,550 m² square meters,None,0,House
10228819,petitvoir,6840,Good,350000,Semi equipped,290 m² square meters,No,18662 m² square meters,3,None,7,None,0,None,0,House
10119668,dilbeek,1700,To renovate,399000,Installed,218 m² square meters,None,278 m² square meters,3,No,4,None,0,Yes,22 m² square meters,House
10318819,villers-le-bouillet,4530,To be done up,420000,Not installed,791 m² square meters,None,4225 m² square meters,4,No,10,Yes,3798 m² square meters,None,0,Apartment
10320707,schaerbeek,1030,Good,445000,Semi equipped,220 m² square meters,No,100 m² square meters,2,None,5,Yes,22 m² square meters,Yes,15 m² square meters,Mansion
10319073,wemmel,1780,Good,449000,Installed,195 m² square meters,No,118 m² square meters,2,No,2,None,0,Yes,0,House
10319075,kraainem,1950,Good,499000,USA installed,135 m² square meters,No,300 m² square meters,2,No,2,Yes,238 m² square meters,Yes,10 m² square meters,House
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
10332917,herentals,2200,To renovate,220000,Installed,103 m² square meters,No,250 m² square meters,2,None,3,Yes,0,Yes,0,House
10263478,ardooie,8850,Just renovated,260000,None,155 m² square meters,None,269 m² square meters,0,No,3,Yes,0,Yes,0,House
10332913,sint-lenaarts,2960,Good,479900,None,135 m² square meters,No,1040 m² square meters,4,None,3,None,0,None,0,House
10332909,turnhout,2300,NaN,312475,Installed,117 m² square meters,No,0,2,None,2,None,0,Yes,17 m² square meters,Apartment
10332908,turnhout,2300,NaN,270000,Installed,113 m² square meters,No,0,2,None,2,None,0,Yes,23 m² square meters,Apartment
10320470,sint-job-in-t-goor,2960,Good,549000,Installed,115 m² square meters,No,1889 m² square meters,4,None,3,Yes,1745 m² square meters,Yes,25 m² square meters,House
10319854,arlon,6700,As new,635000,USA hyper equipped,224 m² square meters,No,188 m² square meters,2,None,4,Yes,100 m² square meters,Yes,25 m² square meters,Mansion
10319076,auderghem,1160,As new,749000,USA hyper equipped,170 m² square meters,No,135 m² square meters,2,No,2,None,0,Yes,0,House
10318994,melle,9090,As new,895000,USA hyper equipped,245 m² square meters,No,670 m² square meters,4,None,5,Yes,520 m² square meters,Yes,0,House
10325733,hoboken,2660,Just renovated,349000,Semi equipped,96 m² square meters,No,62 m² square meters,2,None,4,None,0,None,0,House
10325729,hoboken,2660,Good,399000,Installed,150 m² square meters,No,390 m² square meters,3,None,3,Yes,200 m² square meters,None,0,House
10329226,brugge,8000,To be done up,950000,USA installed,490 m² square meters,No,238 m² square meters,2,None,4,None,0,Yes,38 m² square meters,House
10120096,liege,4020,To renovate,69000,Not installed,54 m² square meters,No,81 m² square meters,3,No,1,None,0,None,0,House
10227819,riemst-zichen-zussen-bolder,3770,To renovate,89000,Not installed,114 m² square meters,No,1033 m² square meters,3,No,3,Yes,700 m² square meters,Yes,40 m² square meters,House
10252333,hotton,6990,To restore,98000,Not installed,90 m² square meters,No,237 m² square meters,3,No,2,Yes,237 m² square meters,Yes,0,House
10290692,barvaux-sur-ourthe,6940,To be done up,129000,Semi equipped,74 m² square meters,None,330 m² square meters,4,No,2,None,0,Yes,21 m² square meters,House
10140917,genappe,1470,To be done up,175000,Not installed,95 m² square meters,No,260 m² square meters,2,None,2,None,0,Yes,0,House
10216786,habay,6720,To renovate,190000,Not installed,256 m² square meters,None,568 m² square meters,3,None,4,Yes,348 m² square meters,Yes,0,House
10252836,bornem,2880,To renovate,194000,Semi equipped,100 m² square meters,No,283 m² square meters,3,None,3,Yes,150 m² square meters,None,0,House
10169706,liege,4030,To be done up,199000,Semi equipped,187 m² square meters,No,250 m² square meters,2,No,3,None,0,Yes,36 m² square meters,Apartment
10226391,gembloux,5030,Good,225000,Not installed,160 m² square meters,No,400 m² square meters,2,None,2,Yes,320 m² square meters,Yes,0,House
10238089,liege,4031,Good,229000,Installed,175 m² square meters,No,145 m² square meters,2,No,3,Yes,52 m² square meters,Yes,33 m² square meters,House
9722868,ampsin,4540,Good,245000,Semi equipped,180 m² square meters,No,514 m² square meters,0,None,4,None,0,Yes,0,House
9995593,villers-la-ville,1495,To renovate,275000,Installed,109 m² square meters,No,852 m² square meters,4,No,2,Yes,782 m² square meters,None,0,House
10223641,kuurne,8520,Good,295000,Installed,190 m² square meters,No,518 m² square meters,3,None,3,None,0,Yes,0,House
10259372,tienen,3300,Good,343000,Semi equipped,164 m² square meters,No,775 m² square meters,3,Yes,4,Yes,500 m² square meters,Yes,20 m² square meters,House
10279868,vilvoorde,1800,As new,349000,Hyper equipped,125 m² square meters,No,97 m² square meters,0,No,3,Yes,0,None,0,House
10139439,appels,9200,To be done up,349000,Installed,197 m² square meters,No,617 m² square meters,4,None,4,Yes,0,None,0,House
10264082,hannut,4280,Good,350000,Installed,90 m² square meters,No,570 m² square meters,3,No,1,None,0,Yes,0,House
10225746,gembloux,5030,Good,370000,Not installed,160 m² square meters,No,780 m² square meters,3,None,2,Yes,350 m² square meters,Yes,0,House
9996279,opwijk,1745,Good,375000,Installed,133 m² square meters,No,630 m² square meters,0,None,4,None,0,Yes,0,House
10211972,antwerpen,2660,As new,375000,Hyper equipped,187 m² square meters,None,248 m² square meters,2,No,3,Yes,60 m² square meters,Yes,27 m² square meters,House
10200086,huy,4500,Good,389000,Installed,253 m² square meters,No,850 m² square meters,4,None,3,Yes,752 m² square meters,Yes,33 m² square meters,House
9997232,ronse,9600,Just renovated,395000,Hyper equipped,184 m² square meters,No,80 m² square meters,2,No,3,None,0,Yes,8 m² square meters,House
10264080,hannut,4280,As new,400000,USA hyper equipped,276 m² square meters,No,3830 m² square meters,4,No,3,Yes,3275 m² square meters,Yes,0,House
10332925,diksmuide,8600,NaN,489000,None,592 m² square meters,No,961 m² square meters,0,None,4,Yes,0,None,0,House
10332922,aalst,9300,As new,395000,Installed,248 m² square meters,No,120 m² square meters,0,No,2,Yes,0,Yes,18 m² square meters,House
10332921,aalst,9300,As new,499000,Installed,350 m² square meters,No,348 m² square meters,0,No,4,Yes,0,Yes,18 m² square meters,Mansion
